	Прайс-лист для консультантов компании АРГО					
	Действителен для консультантов компании АРГО на момент публикации 01.01.2011					
Код	Наименование	Блок, шт.	Цена*, руб.	Очки		Для расчета цен с учетом транспортного коэффициента введите в ячейку расположенную под этой надписью свой транспортный коэффициент в процентах.
	БАД и продукты функционального питания					
0430	Суперлакс, капсулы, 60 шт	5	436	29		
0431	Тиро-Вита, капсулы, 60 шт	5	451	30		
0432	Уна дэ Гато, таблетки, 60 шт	5	494	33		
0447	Фукоксан, капсулы, 60 шт	5	451	30		
0433	Эхинацея Нутрикэа, капсулы, 60 шт	5	494	33		
	ООО "Дэльфа"					
0512	Кедровая сила – 2, порошок, 237 г	8	482	30		
0517	Кедровая сила "Боярская", порошок, 237 г	8	549	35		
0518	Кедровая сила "Спортивная", порошок, 237 г	8	519	33		
0511	Кедровая сила, порошок, 237 г	8	410	26		
0503	Масло кедровое "Долголетие", капсулы, 100 шт	12	169	11		
0504	Масло кедровое "Здравие", капсулы, 100 шт	12	188	12		
0513	Масло кедровое с боярышником, капсулы, 100 шт	12	237	15		
0506	Масло кедровое с калиной (с витамином Е), капсулы, 100 шт	12	237	15		
0505	Масло кедровое с провитамином А, капсулы, 100 шт	12	237	15		
0507	Масло кедровое, капсулы, 100 шт	12	232	15		
0508	Масло растительное "Богатырское", 200 мл	5	186	12		
0516	Масло растительное "Молодильное", 200 мл	5	190	12		
0510	Масло растительное "Целительное", 200 мл	5	232	15		
	ООО "Юг"					
0601	Бальзам "Альпийский аромат", 100 мл	6	150	10		
0602	Бальзам "Витаминный +", 100 мл	6	135	9		
0603	Бальзам "Казанова", 100 мл	6	148	10		
0604	Бальзам "Сибирячок", 100 мл	6	147	10		
0620	Гельмипаль, капсулы, 30 шт	6	192	13		
0618	Гепаль, капсулы, 30 шт	6	190	13		
0605	Драже "Арго-пан", 60 г	6	150	10		
0606	Драже "Кальцепан", 100 г	6	288	20		
0611	Драже "Пантошка", 80 г	6	144	10		
0607	Драже "Пантошка-A", 80 г	6	149	10		
0608	Драже "Пантошка-Ca", 80 г	6	156	10		
0609	Драже "Пантошка-Fe", 80 г	6	147	10		
0610	Драже "Пантошка-Йод", 80 г	6	152	10		
0612	Конфеты обогащенные пробиотические "Бифидопан", 70 г	6	209	14		
0613	Конфеты обогащенные пробиотические "Лактопан", 70 г	6	204	14		
0615	Конфеты обогащенные пробиотические "Пробиопан", 60 г	6	221	15		
0616	Ферропан, капсулы, 20 шт	6	148	10		
0619	Холепаль, капсулы, 30 шт	6	298	20		
0617	Эргопан, капсулы, 30 шт	6	180	12		
	ООО "Апифарм"					
0701	Аргосластин, таблетки, 200 шт	10	166	12		
0706	Вазолептин, таблетки, 50 шт	10	300	20		
0720	Гемолептин, таблетки, 50 шт	10	300	20		
0707	Гепатолептин, таблетки, 50 шт	10	300	20		
0715	Карамель леденцовая "Плантико Кардиолептин", 33 г	5	41	3		
0717	Карамель леденцовая "Плантико Лептопротект", 33 г	5	41	3		
0708	Кардиолептин, таблетки, 50 шт	10	300	20		
0702	Каталитин, таблетки, 100 шт	5	642	45		
0703	Каталитин, таблетки, 40 шт	10	265	19		
0722	Конц. сухой напитка безалкогольного "Алкостоп", 5 пакетов по 10 г	5	210	15		
0709	Лептоник, таблетки, 50 шт	10	300	20		
0710	Лептопротект, таблетки, 50 шт	10	300	20		
0711	Лептоседин, таблетки, 50 шт	10	300	20		
0721	Мумичага 100, таблетки, 100 шт	5	429	30		
0704	Набор "Рецепт успеха": Каталитин + Хитолан + Аргосластин + Лептоник	1	2424	160		
0712	Нефролептин, таблетки, 50 шт	10	300	20		
0718	Офтальмолептин, таблетки, 50 шт	10	300	20		
0705	Хитолан, таблетки, 40 шт	10	315	21		
0719	Хондролептин, таблетки, 50 шт	10	300	20		
0713	Энтеролептин, таблетки, 50 шт	10	300	20		
	Компания "AD Medicine Limited"					
0815	АнгиОмега Комплекс, коллоидная фитоформула, 237 мл	6	1334	83		
0801	Анти-Оксидант, коллоидная фитоформула, 237 мл	6	1334	83		
0807	Артро Комплекс, коллоидная фитоформула, 237 мл	6	1334	83		
0818	БиоКлинзинг, коллоидная фитоформула, 237 мл	6	1334	83		
0808	Брейн Бустер, коллоидная фитоформула, 237 мл	6	1334	83		
0810	Бьюти Нэчурал, коллоидная фитоформула, 237 мл	6	1334	83		
0813	Визио Комплекс, коллоидная фитоформула, 237 мл	6	1334	83		
0819	Гастеро Комплекс, коллоидная фитоформула, 237 мл	6	1334	83		
0811	Детокс, коллоидная фитоформула, 237 мл	6	1334	83		
0802	Имьюн Саппорт, коллоидная фитоформула, 237 мл	6	1334	83		
0803	Кардио Саппорт, коллоидная фитоформула, 237 мл	6	1334	83		
0820	Лайф Малти-Фактор, коллоидная фитоформула, 237 мл	6	1334	83		
0804	Мейл Эктив Комплекс, коллоидная фитоформула, 237 мл	6	1334	83		
0812	Ментал Комфорт, коллоидная фитоформула, 237 мл	6	1334	83		
0821	Нефрин Комплекс, коллоидная фитоформула, 237 мл	6	1334	83		
0809	Остео Комплекс, коллоидная фитоформула, 237 мл	6	1334	83		
0822	Реотон Комплекс, коллоидная фитоформула, 237 мл	6	1334	83		
0817	Слип Контрол, коллоидная фитоформула, 237 мл	6	1334	83		
0816	Тирео Саппорт, коллоидная фитоформула, 237 мл	6	1334	83		
0805	Фимейл Эктив Комплекс, коллоидная фитоформула, 237 мл	6	1334	83		
0814	Фо Кидз , коллоидная фитоформула, 237 мл	6	1334	83		
