	Прайс-лист для Участников Компании АРГО					
	Действителен на момент публикации 02.04.2013					
Код	Наименование	Цена* за единицу, руб.	Баллы	Блок, едениц		Для расчета цен с учетом транспортного коэффициента введите в ячейку расположенную под этой надписью свой транспортный коэффициент в процентах.
	БАД и продукты функционального питания					
	ЗАО НПФ "Новь"					
0350	Кальций-Биолит, капсулы, 90 шт	1916	125	2		
0311	Климатон плюс, гранулы, 90 г	288	19	10		
0312	Климатон, гранулы, 90 г	256	17	10		
0316	Липроксол на сорбите, гранулы, 90 г	288	19	10		
0317	Липроксол, гранулы, 90 г	288	19	10		
0301	Марикад, капсулы, 90 шт	1916	125	2		
0314	Напиток концентрированный "Лактавия с соком облепихи и моркови", 100 г	351	23	10		
0315	Напиток концентрированный "Лактавия с соком черники и аронии", 100 г	351	23	10		
3504	Напиток чайный "Популин", 200 мл	943	60	8		
3507	Напиток чайный гранулированный "Гепатосол", 300 г	858	55	1		
3506	Напиток чайный гранулированный "Гепатосол", 90 г	279	18	10		
3502	Напиток чайный гранулированный "Липроксол", 90 г	279	18	10		
3501	Напиток чайный гранулированный "Танаксол плюс", 42 г	256	17	20		
3505	Напиток чайный гранулированный "Уролизин", 120 г	364	24	10		
3503	Напиток чайный гранулированный "Экорсол", 42 г	256	17	20		
0333	Напиток чайный травяной "Ахиллан", 100 г	149	10	1		
0340	Напиток чайный травяной "Венорм", 100 г	149	10	1		
0369	Напиток чайный травяной "Витамикс", 100 г	149	10	1		
0349	Напиток чайный травяной "Гепатосол", 100 г	149	10	1		
0356	Напиток чайный травяной "Простадонт", 100 г	149	10	1		
0367	Напиток чайный травяной "Уролизин", 100 г	149	10	1		
0368	Напиток чайный травяной "Флавигран-очанка", 100 г	149	10	1		
0321	Поликавин, гранулы, 110 г	517	35	10		
0337	Популин, жидкость, 200 мл	1040	70	8		
0345	Популин, жидкость, 75 мл	521	35	10		
0323	Простадонт, гранулы, 90 г	288	19	10		
0346	Рейши-Кан, гранулы, 100 г	2286	150	2		
0326	Семена лопуха, капсулы, 190 шт	1082	74	2		
0322	Семена солянки холмовой, капсулы, 190 шт	686	45	2		
3508	Танаксол форте, капсулы, 30 шт	418	27	2		
0388	Танаксол, гранулы, 42 г	256	17	20		
0347	Токсидонт-май, жидкость, 75 мл	667	45	8		
0325	Тонизид, гранулы, 90 г	288	19	10		
0327	Уролизин, гранулы, 120 г	351	23	10		
0329	Флавигран, гранулы, 120 г	447	30	10		
0344	Флавигран-очанка, гранулы, 120 г	468	31	10		
0330	Флорента напиток, 200 мл	256	17	48		
0331	Флорента спрей, 50 мл	182	12	10		
0332	Ширлайн с лохеином, гранулы, 30 г	182	12	20		
0338	Ширлайн, гранулы, 120 г	256	17	10		
0334	Ширлайн, гранулы, 30 г	182	12	20		
3509	Экорсол форте, капсулы, 90 шт	857	55	2		
0335	Экорсол, гранулы, 42 г	256	17	20		
0336	Экстракт корня лопуха, жидкость, 75 мл	667	45	10		
0339	Экстракт крапивы, жидкость, 75 мл	564	37	10		
0343	Экстракт подорожника, жидкость, 75 мл	564	37	10		
0394	Эсобел с экстрактом сабельника болотного, гранулы, 120 г	543	36	10		
0306	Эсобел-Арт, капсулы, 90 шт	1384	90	2		
	Компания "Nutricare Int."					
0442	L-Аргинин TSN, капсулы, 60 шт	620	38	5		
0421	Nutricare Пау Д'Арко, капсулы, 60 шт	548	34	5		
0401	Акулий хрящ, капсулы, 60 шт	668	41	5		
0435	Антиоксидант, капсулы, 60 шт	571	35	5		
0405	Ацидофилус-Экстра, капсулы, 60 шт	604	37	5		
0406	ВАГ, капсулы, 60 шт	548	34	5		
0408	Гинкго Билоба Плас, таблетки, 60 шт	579	36	5		
0409	Глюкозамин-Плас, таблетки, 60 шт	732	45	5		
0443	Гортензия TSN, капсулы, 60 шт	548	34	5		
0410	Готу Кола, капсулы, 60 шт	548	34	5		
0411	Донг Куэй, таблетки, 60 шт	548	34	5		
0437	Йохимбе, таблетки, 60 шт	614	38	5		
0413	Каль-ди-Маг, таблетки, 60 шт	620	38	5		
0444	Кофермент Q10 TSN, капсулы 60 шт	563	35	5		
0438	Коэнзим Q-10 Нутрикэа, таблетки, 60 шт	620	38	5		
0427	Красный клевер ТSN, капсулы, 60 шт	468	29	5		
0416	Ливер-Плас, капсулы, 60 шт	588	36	5		
0445	Люцерна TSN, капсулы, 60 шт	490	30	5		
0417	Малти-Комплекс, таблетки, 60 шт	614	38	5		
0446	Молозиво TSN, капсулы, 60 шт	548	34	5		
0439	Омега Ойл, капсулы, 60 шт	620	38	5		
0419	Остео Каль с глюкозамином, капсулы, 60 шт	579	36	5		
0420	Пара-Уолнат-Плас, капсулы, 60 шт	579	36	5		
0425	Проста-вита, капсулы, 60 шт	614	38	5		
0426	Пэшн Флауэр, таблетки, 60 шт	490	30	5		
0441	Спирулина TSN, капсулы, 60 шт	563	35	5		
0429	Супер Колон Клинз, капсулы, 60 шт	548	34	5		
0430	Суперлакс, капсулы, 60 шт	484	30	5		
0431	Тиро-Вита, капсулы, 60 шт	490	30	5		
0432	Уна дэ Гато, таблетки, 60 шт	604	37	5		
0447	Фукоксан, капсулы, 60 шт	571	35	5		
